matchup,winner,moves,minimax_nodes,minimax_depth,avg_time_agent1,avg_time_agent2,win_type,memory_mb,avg_branching_factor,avg_heuristic_delta
smart_vs_minimax,agent2,12,146,3,0.00037,0.01208,horizontal,171.96,6.98,100000.0
smart_vs_minimax,agent2,22,114,3,0.00034,0.0111,horizontal,171.96,6.04,199760.0
smart_vs_minimax,agent2,24,16,3,0.00027,0.00958,diagonal,171.96,4.64,99910.0
smart_vs_minimax,agent1,17,15,3,0.00033,0.0088,horizontal,171.96,7.0,0
smart_vs_minimax,agent2,16,21,3,0.00029,0.00732,horizontal,171.96,6.64,199990.0
smart_vs_minimax,agent2,28,58,3,0.00025,0.00845,horizontal,171.96,4.16,99890.0
smart_vs_minimax,agent2,22,121,3,0.00025,0.00908,diagonal,171.96,6.48,100120.0
smart_vs_minimax,agent1,7,91,3,0.00035,0.01024,horizontal,171.96,7.0,0
smart_vs_minimax,agent2,10,143,3,0.00032,0.00891,horizontal,171.96,6.9,99880.0
smart_vs_minimax,agent2,10,24,3,0.00033,0.00828,horizontal,171.96,6.95,100120.0
smart_vs_minimax,agent2,22,133,3,0.00038,0.01519,diagonal,171.96,5.47,99990.0
smart_vs_minimax,agent2,22,86,3,0.00028,0.00731,diagonal,171.96,6.35,100000.0
smart_vs_minimax,agent2,10,48,3,0.00045,0.00993,horizontal,171.96,6.98,100020.0
smart_vs_minimax,agent2,34,2,3,0.0004,0.01058,horizontal,171.96,3.0,199870.0
smart_vs_minimax,agent2,16,55,3,0.00027,0.0067,horizontal,171.96,6.69,100140.0
smart_vs_minimax,agent2,10,152,3,0.00031,0.00997,horizontal,171.96,6.99,99880.0
smart_vs_minimax,agent2,22,25,3,0.00025,0.00874,vertical,171.96,6.62,99990.0
smart_vs_minimax,agent2,28,53,3,0.00026,0.00959,diagonal,171.96,6.03,99880.0
smart_vs_minimax,agent2,16,137,3,0.00029,0.01395,horizontal,171.96,6.89,100000.0
smart_vs_minimax,agent2,8,138,3,0.00028,0.00894,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,12,57,3,0.0003,0.00845,horizontal,171.96,6.83,100010.0
smart_vs_minimax,agent2,20,93,3,0.00023,0.00657,diagonal,171.96,6.37,100110.0
smart_vs_minimax,agent2,16,89,3,0.00028,0.00985,diagonal,171.96,6.83,99990.0
smart_vs_minimax,agent2,14,25,3,0.00033,0.01176,diagonal,171.96,6.1,100150.0
smart_vs_minimax,agent2,24,17,3,0.00031,0.00862,diagonal,171.96,5.0,100020.0
smart_vs_minimax,agent2,12,64,3,0.00025,0.00636,horizontal,171.96,6.83,100030.0
smart_vs_minimax,agent2,8,142,3,0.00027,0.00956,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,18,41,3,0.00035,0.00653,diagonal,171.96,6.67,100010.0
smart_vs_minimax,agent2,22,20,3,0.00045,0.00852,horizontal,171.96,5.64,200090.0
smart_vs_minimax,agent2,28,11,3,0.00029,0.01176,horizontal,171.96,3.12,299650.0
smart_vs_minimax,agent2,24,181,3,0.00039,0.01364,horizontal,171.96,5.74,99900.0
smart_vs_minimax,agent2,18,74,3,0.00034,0.00916,diagonal,171.96,5.72,100100.0
smart_vs_minimax,agent2,22,2,3,0.00025,0.0084,diagonal,171.96,7.0,99880.0
smart_vs_minimax,agent2,16,84,3,0.00033,0.01258,diagonal,171.96,6.74,100010.0
smart_vs_minimax,agent2,16,67,3,0.00026,0.00799,horizontal,171.96,6.81,99900.0
smart_vs_minimax,agent2,8,138,3,0.00027,0.00863,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,22,182,3,0.00024,0.00902,horizontal,171.96,5.18,99880.0
smart_vs_minimax,agent2,26,14,3,0.00042,0.01157,horizontal,171.96,5.0,299750.0
smart_vs_minimax,agent2,12,296,3,0.00047,0.01312,horizontal,171.96,6.94,99880.0
smart_vs_minimax,agent2,12,156,3,0.00029,0.00699,horizontal,171.96,6.91,99890.0
smart_vs_minimax,agent2,16,92,3,0.00031,0.00842,horizontal,171.96,6.38,100100.0
smart_vs_minimax,agent2,16,69,3,0.00047,0.01193,horizontal,171.96,6.71,100020.0
smart_vs_minimax,agent2,28,26,3,0.00072,0.01631,diagonal,171.96,3.7,100000.0
smart_vs_minimax,agent2,24,50,3,0.00052,0.01721,diagonal,171.71,4.94,99990.0
smart_vs_minimax,agent2,26,263,3,0.00048,0.0286,horizontal,171.71,6.09,99880.0
smart_vs_minimax,agent2,12,64,3,0.00053,0.00974,horizontal,171.71,6.83,100020.0
smart_vs_minimax,agent2,22,34,3,0.00044,0.01838,diagonal,171.71,5.48,100210.0
smart_vs_minimax,agent2,14,53,3,0.00033,0.00846,horizontal,171.71,6.79,100030.0
smart_vs_minimax,agent2,8,142,3,0.00052,0.01323,horizontal,171.71,7.0,99990.0
smart_vs_minimax,agent2,18,2,3,0.00053,0.01266,vertical,171.71,7.0,100030.0
smart_vs_minimax,agent1,7,92,3,0.00065,0.01723,horizontal,171.71,7.0,0
smart_vs_minimax,agent2,28,2,3,0.00045,0.01486,horizontal,171.71,4.0,199880.0
smart_vs_minimax,agent2,22,49,3,0.0004,0.01344,diagonal,171.71,5.12,100000.0
smart_vs_minimax,agent2,26,260,3,0.0004,0.01978,horizontal,171.71,6.68,99890.0
smart_vs_minimax,agent2,38,14,3,0.00039,0.01617,diagonal,171.71,1.73,99890.0
smart_vs_minimax,agent1,7,91,3,0.00048,0.01373,horizontal,171.71,7.0,0
smart_vs_minimax,agent2,16,26,3,0.00054,0.02108,horizontal,171.71,6.67,100000.0
smart_vs_minimax,agent2,24,2,3,0.00052,0.02139,diagonal,171.71,6.0,200000.0
smart_vs_minimax,agent2,22,64,3,0.00049,0.01504,horizontal,171.71,5.35,100330.0
smart_vs_minimax,agent2,20,125,3,0.00038,0.01645,diagonal,171.71,6.59,100120.0
smart_vs_minimax,agent2,20,15,3,0.00056,0.01753,horizontal,171.71,5.89,200010.0
smart_vs_minimax,agent2,10,344,3,0.00058,0.02802,horizontal,171.71,7.0,99880.0
smart_vs_minimax,agent2,16,139,3,0.00033,0.01493,horizontal,171.71,6.8,100210.0
smart_vs_minimax,agent2,28,26,3,0.00036,0.01221,diagonal,171.7,3.91,99890.0
smart_vs_minimax,agent2,28,17,3,0.00048,0.01309,horizontal,171.7,4.67,199760.0
smart_vs_minimax,agent2,28,4,3,0.00054,0.01339,horizontal,171.7,3.5,100220.0
smart_vs_minimax,agent2,20,93,3,0.00045,0.0129,diagonal,171.7,6.71,100210.0
smart_vs_minimax,agent2,16,148,3,0.00046,0.0228,horizontal,171.7,6.9,99890.0
smart_vs_minimax,agent2,16,20,3,0.0005,0.01711,diagonal,171.7,6.07,100130.0
smart_vs_minimax,agent2,18,2,3,0.00042,0.01445,vertical,171.7,7.0,99880.0
smart_vs_minimax,agent2,12,145,3,0.00025,0.00635,horizontal,171.7,6.9,99990.0
smart_vs_minimax,agent2,22,4,3,0.00045,0.01214,horizontal,171.7,6.5,100310.0
smart_vs_minimax,agent2,18,39,3,0.0004,0.0112,horizontal,171.7,6.53,100010.0
smart_vs_minimax,agent2,36,16,3,0.00043,0.02226,horizontal,171.7,2.56,199870.0
smart_vs_minimax,agent2,20,85,3,0.00046,0.01334,diagonal,171.7,6.2,100210.0
smart_vs_minimax,agent2,24,38,3,0.00054,0.01686,diagonal,171.7,5.21,99990.0
smart_vs_minimax,agent2,18,51,3,0.00064,0.02053,diagonal,171.7,6.61,100220.0
smart_vs_minimax,agent2,20,79,3,0.00053,0.02012,diagonal,171.7,6.5,99900.0
smart_vs_minimax,agent2,18,225,3,0.00062,0.01973,diagonal,171.7,6.51,99990.0
smart_vs_minimax,agent2,28,2,3,0.00039,0.01411,horizontal,171.7,4.0,200090.0
smart_vs_minimax,agent2,20,18,3,0.00033,0.01277,vertical,171.7,6.58,100140.0
smart_vs_minimax,agent2,26,59,3,0.0004,0.01593,horizontal,171.7,5.73,199760.0
smart_vs_minimax,agent2,24,43,3,0.0003,0.01172,diagonal,171.7,6.19,100000.0
smart_vs_minimax,agent2,30,51,3,0.0004,0.01526,diagonal,171.7,4.22,99890.0
smart_vs_minimax,agent2,34,28,3,0.00028,0.00745,horizontal,171.7,2.64,99880.0
smart_vs_minimax,agent2,20,12,3,0.00035,0.00884,vertical,171.7,5.44,99880.0
smart_vs_minimax,agent2,18,24,3,0.00067,0.01622,vertical,171.7,6.48,100010.0
smart_vs_minimax,agent2,12,130,3,0.00038,0.00822,horizontal,171.7,6.88,99990.0
smart_vs_minimax,agent2,18,17,3,0.0003,0.00621,horizontal,171.7,5.08,100010.0
smart_vs_minimax,agent2,28,14,3,0.00041,0.0095,diagonal,171.7,3.67,99880.0
smart_vs_minimax,agent2,20,17,3,0.00034,0.0126,horizontal,171.7,5.92,99880.0
smart_vs_minimax,agent2,24,60,3,0.00035,0.00843,diagonal,171.7,4.31,99890.0
smart_vs_minimax,agent2,8,142,3,0.00026,0.01102,horizontal,171.7,7.0,99880.0
smart_vs_minimax,agent2,18,27,3,0.00024,0.00537,horizontal,171.7,6.63,100000.0
smart_vs_minimax,agent2,14,2,3,0.0003,0.00614,vertical,171.7,7.0,100000.0
smart_vs_minimax,agent2,16,106,3,0.00026,0.00865,horizontal,171.7,6.88,99890.0
smart_vs_minimax,agent2,22,2,3,0.00023,0.00542,vertical,171.7,5.0,100010.0
smart_vs_minimax,agent2,20,2,3,0.00029,0.0084,vertical,171.7,7.0,99890.0
smart_vs_minimax,agent2,16,2,3,0.00024,0.00737,vertical,171.7,6.0,100060.0
smart_vs_minimax,agent2,18,142,3,0.00036,0.01031,horizontal,171.7,6.72,100120.0
smart_vs_minimax,agent2,22,43,3,0.00035,0.00979,horizontal,171.7,6.63,299650.0
smart_vs_minimax,agent2,20,2,3,0.00048,0.01345,vertical,171.7,7.0,99880.0
smart_vs_minimax,agent2,8,57,3,0.00044,0.0115,horizontal,171.7,7.0,99880.0
smart_vs_minimax,agent2,18,28,3,0.00041,0.01554,diagonal,171.7,6.52,100110.0
smart_vs_minimax,agent2,20,18,3,0.00034,0.0117,vertical,171.7,6.58,100140.0
smart_vs_minimax,agent2,22,16,3,0.00049,0.01752,horizontal,171.7,6.3,199980.0
smart_vs_minimax,agent2,18,27,3,0.00029,0.01179,horizontal,171.7,6.63,100000.0
smart_vs_minimax,agent2,26,180,3,0.00036,0.01749,horizontal,171.7,5.19,100000.0
smart_vs_minimax,agent2,20,4,3,0.00076,0.02435,diagonal,171.7,6.5,100110.0
smart_vs_minimax,agent2,20,2,3,0.00051,0.01429,diagonal,171.7,6.0,100110.0
smart_vs_minimax,agent1,7,149,3,0.00036,0.01532,horizontal,171.7,7.0,0
smart_vs_minimax,agent2,14,2,3,0.00056,0.012,vertical,171.7,7.0,100010.0
smart_vs_minimax,agent2,22,2,3,0.00043,0.01557,diagonal,171.7,7.0,100120.0
smart_vs_minimax,agent2,18,20,3,0.0005,0.01861,horizontal,171.7,6.07,299650.0
smart_vs_minimax,agent2,12,49,3,0.00039,0.00882,horizontal,171.7,6.42,100120.0
smart_vs_minimax,agent2,16,50,3,0.00029,0.00716,horizontal,171.7,6.66,99890.0
smart_vs_minimax,agent2,14,297,3,0.00032,0.01604,horizontal,171.7,7.0,99880.0
smart_vs_minimax,agent2,18,137,3,0.00041,0.01529,horizontal,171.7,6.5,99990.0
smart_vs_minimax,agent2,18,17,3,0.00037,0.0108,vertical,171.7,6.69,99990.0
smart_vs_minimax,agent2,20,79,3,0.00039,0.01147,diagonal,171.7,5.96,99990.0
smart_vs_minimax,agent2,24,52,3,0.00039,0.01083,diagonal,171.7,5.16,100120.0
smart_vs_minimax,agent2,14,15,3,0.00038,0.01079,horizontal,171.7,6.0,100120.0
smart_vs_minimax,agent2,24,103,3,0.00034,0.01037,horizontal,171.7,5.12,99890.0
smart_vs_minimax,agent2,20,19,3,0.00037,0.01118,horizontal,171.7,4.67,100110.0
smart_vs_minimax,agent2,18,145,3,0.0005,0.01568,diagonal,171.7,6.79,100000.0
smart_vs_minimax,agent2,20,30,3,0.00037,0.01538,horizontal,171.7,6.21,100130.0
smart_vs_minimax,agent2,18,4,3,0.00055,0.02242,horizontal,171.7,6.5,100130.0
smart_vs_minimax,agent2,14,144,3,0.00062,0.02255,diagonal,171.7,6.98,99990.0
smart_vs_minimax,agent2,24,2,3,0.00048,0.01152,vertical,171.7,6.0,100230.0
smart_vs_minimax,agent2,16,51,3,0.0004,0.01474,diagonal,171.7,6.67,100000.0
smart_vs_minimax,agent2,18,85,3,0.00051,0.01899,diagonal,171.7,6.83,99990.0
smart_vs_minimax,agent2,16,23,3,0.00047,0.01255,horizontal,171.7,6.67,299650.0
smart_vs_minimax,agent2,12,61,3,0.00026,0.00644,horizontal,171.7,6.83,99890.0
smart_vs_minimax,agent2,16,67,3,0.00028,0.00956,horizontal,171.7,6.81,99900.0
smart_vs_minimax,agent2,22,23,3,0.00038,0.01354,vertical,171.7,6.62,100010.0
smart_vs_minimax,agent2,26,11,3,0.00043,0.01277,diagonal,171.7,3.88,100000.0
smart_vs_minimax,agent2,16,52,3,0.00033,0.01412,diagonal,171.7,6.86,100010.0
smart_vs_minimax,agent2,22,17,3,0.00043,0.01319,horizontal,171.7,4.92,99880.0
smart_vs_minimax,agent2,18,36,3,0.00041,0.01266,horizontal,171.7,6.28,199870.0
smart_vs_minimax,agent2,20,230,3,0.00057,0.02047,diagonal,171.7,6.53,99990.0
smart_vs_minimax,agent2,12,58,3,0.00038,0.01027,horizontal,171.7,6.83,99890.0
smart_vs_minimax,agent2,30,2,3,0.00041,0.01288,diagonal,171.7,4.0,200000.0
smart_vs_minimax,agent2,20,41,3,0.00034,0.00971,diagonal,171.7,5.71,100120.0
smart_vs_minimax,agent2,24,295,3,0.00043,0.01497,horizontal,171.7,6.16,99880.0
smart_vs_minimax,agent2,14,20,3,0.00041,0.00977,diagonal,171.7,6.38,100130.0
smart_vs_minimax,agent2,8,150,3,0.00033,0.01135,horizontal,171.7,7.0,99880.0
smart_vs_minimax,agent1,7,141,3,0.00038,0.01057,horizontal,171.7,7.0,0
smart_vs_minimax,agent2,12,56,3,0.00031,0.00835,horizontal,171.7,6.98,99890.0
smart_vs_minimax,agent2,32,26,3,0.00046,0.01963,horizontal,104.88,4.94,99980.0
smart_vs_minimax,agent2,16,2,3,0.00044,0.01034,vertical,104.88,7.0,100010.0
smart_vs_minimax,agent2,18,84,3,0.00036,0.01108,horizontal,104.88,6.73,100100.0
smart_vs_minimax,agent2,30,18,3,0.00035,0.00949,horizontal,104.88,3.0,199870.0
smart_vs_minimax,agent2,8,143,3,0.00038,0.01299,horizontal,104.88,7.0,99880.0
smart_vs_minimax,agent2,12,54,3,0.00033,0.01435,horizontal,104.88,6.82,100020.0
smart_vs_minimax,agent2,16,2,3,0.0004,0.00865,vertical,104.88,7.0,100060.0
smart_vs_minimax,agent2,18,2,3,0.00028,0.00727,vertical,104.88,7.0,100150.0
smart_vs_minimax,agent2,22,4,3,0.00027,0.00919,vertical,104.88,5.5,100110.0
smart_vs_minimax,agent2,26,102,3,0.00038,0.01486,horizontal,104.88,5.49,99880.0
smart_vs_minimax,agent2,8,344,3,0.0003,0.0148,horizontal,104.88,7.0,99880.0
smart_vs_minimax,agent2,16,37,3,0.00032,0.00809,horizontal,104.88,6.55,100020.0
smart_vs_minimax,agent2,22,2,3,0.00031,0.0072,diagonal,104.88,5.0,100230.0
smart_vs_minimax,agent2,22,20,3,0.00026,0.00868,horizontal,104.88,6.38,200000.0
smart_vs_minimax,agent2,26,283,3,0.00028,0.0132,diagonal,104.88,5.82,99890.0
smart_vs_minimax,agent2,16,205,3,0.00029,0.00925,diagonal,104.88,6.9,99990.0
smart_vs_minimax,agent2,18,19,3,0.00024,0.00611,vertical,104.88,6.58,100030.0
smart_vs_minimax,agent2,20,97,3,0.00022,0.00843,diagonal,104.88,6.61,100110.0
smart_vs_minimax,agent2,18,26,3,0.00031,0.01027,vertical,104.88,6.67,100060.0
smart_vs_minimax,agent2,22,88,3,0.00031,0.01165,diagonal,104.88,6.03,100210.0
smart_vs_minimax,agent2,16,135,3,0.00028,0.00769,diagonal,104.88,6.53,99990.0
smart_vs_minimax,agent2,16,50,3,0.00023,0.00689,horizontal,104.88,6.66,100000.0
smart_vs_minimax,agent2,18,2,3,0.00024,0.00659,vertical,104.88,7.0,100140.0
smart_vs_minimax,agent2,20,21,3,0.00022,0.00719,diagonal,104.88,5.61,100020.0
smart_vs_minimax,agent2,36,4,3,0.00033,0.0083,horizontal,104.88,4.5,100110.0
smart_vs_minimax,agent2,28,31,3,0.00034,0.00918,diagonal,104.88,5.48,99990.0
smart_vs_minimax,agent2,22,21,3,0.00033,0.00808,diagonal,104.88,6.64,100210.0
smart_vs_minimax,agent2,18,127,3,0.00032,0.01244,horizontal,104.88,6.35,100100.0
smart_vs_minimax,agent2,24,17,3,0.00027,0.00885,vertical,104.88,6.69,100000.0
smart_vs_minimax,agent2,26,39,3,0.00028,0.00952,diagonal,104.88,4.41,99990.0
smart_vs_minimax,agent1,39,3,3,0.00023,0.00586,diagonal,104.88,1.0,0
smart_vs_minimax,agent2,18,20,3,0.00032,0.00711,horizontal,104.88,5.67,199870.0
smart_vs_minimax,agent2,14,141,3,0.00025,0.009,horizontal,104.88,6.91,100000.0
smart_vs_minimax,agent2,20,18,3,0.00018,0.00663,vertical,104.88,6.58,100140.0
smart_vs_minimax,agent2,20,77,3,0.00024,0.00644,diagonal,104.88,6.3,100110.0
smart_vs_minimax,agent2,26,45,3,0.00018,0.00576,horizontal,104.88,4.34,100220.0
smart_vs_minimax,agent1,7,91,3,0.0003,0.00793,horizontal,104.88,7.0,0
smart_vs_minimax,agent2,22,6,3,0.00028,0.00728,horizontal,104.88,5.67,100200.0
smart_vs_minimax,agent1,23,23,3,0.00024,0.00723,diagonal,104.88,4.94,0
smart_vs_minimax,agent2,8,57,3,0.00024,0.00742,horizontal,104.88,7.0,99880.0
smart_vs_minimax,agent2,18,321,3,0.00022,0.00997,horizontal,104.88,6.59,99880.0
smart_vs_minimax,agent2,12,343,3,0.00024,0.00917,horizontal,104.88,6.94,99880.0
smart_vs_minimax,agent2,12,147,3,0.00028,0.00806,horizontal,104.88,6.9,100010.0
smart_vs_minimax,agent2,14,121,3,0.00026,0.00912,horizontal,104.88,6.88,100000.0
smart_vs_minimax,agent2,8,44,3,0.00027,0.00765,horizontal,104.88,7.0,99880.0
smart_vs_minimax,agent2,20,109,3,0.0003,0.01002,horizontal,104.88,6.38,99890.0
smart_vs_minimax,agent2,16,2,3,0.00024,0.00524,vertical,104.88,7.0,100070.0
smart_vs_minimax,agent2,18,20,3,0.00024,0.00648,diagonal,104.88,6.07,100150.0
smart_vs_minimax,agent2,18,142,3,0.00025,0.01135,horizontal,104.88,6.72,100230.0
smart_vs_minimax,agent2,14,243,3,0.00026,0.0096,diagonal,104.88,6.92,99990.0
smart_vs_minimax,agent2,20,123,3,0.00022,0.00926,horizontal,104.88,6.37,99990.0
smart_vs_minimax,agent2,20,20,3,0.00032,0.01146,horizontal,104.89,6.07,199770.0
smart_vs_minimax,agent2,8,56,3,0.00024,0.00769,horizontal,104.89,7.0,99880.0
smart_vs_minimax,agent2,16,134,3,0.00022,0.00989,diagonal,104.89,6.86,99990.0
smart_vs_minimax,agent2,16,25,3,0.00027,0.00868,diagonal,104.89,6.86,100010.0
smart_vs_minimax,agent2,28,63,3,0.00024,0.00963,diagonal,104.89,5.18,100110.0
smart_vs_minimax,agent2,18,27,3,0.0002,0.00493,horizontal,104.89,6.63,99990.0
smart_vs_minimax,agent2,18,51,3,0.00022,0.00748,diagonal,104.89,6.61,100110.0
smart_vs_minimax,agent2,16,36,3,0.00028,0.0079,horizontal,104.89,6.28,100050.0
smart_vs_minimax,agent2,20,232,3,0.00022,0.00814,diagonal,104.89,6.45,100090.0
smart_vs_minimax,agent2,16,52,3,0.00024,0.0098,diagonal,104.89,6.86,100010.0
smart_vs_minimax,agent2,8,344,3,0.00027,0.01368,horizontal,104.89,7.0,99880.0
smart_vs_minimax,agent2,20,17,3,0.00033,0.00971,vertical,104.89,6.69,99990.0
smart_vs_minimax,agent1,19,40,3,0.00033,0.01033,diagonal,104.89,6.97,0
smart_vs_minimax,agent2,16,2,3,0.0003,0.00806,vertical,104.89,7.0,100020.0
smart_vs_minimax,agent2,18,81,3,0.00028,0.00778,horizontal,104.89,5.98,100190.0
smart_vs_minimax,draw,42,2,3,0.00022,0.00765,draw,104.89,0.5,0.0
smart_vs_minimax,agent2,16,145,3,0.00026,0.00803,diagonal,104.89,6.79,100000.0
smart_vs_minimax,agent2,24,62,3,0.00028,0.00772,horizontal,104.89,4.98,100110.0
smart_vs_minimax,agent2,22,74,3,0.00027,0.00829,diagonal,104.89,5.76,100100.0
smart_vs_minimax,agent2,12,151,3,0.00025,0.00682,horizontal,104.89,6.9,99890.0
smart_vs_minimax,agent2,12,2,3,0.00032,0.00445,vertical,104.89,7.0,100010.0
smart_vs_minimax,agent2,18,131,3,0.00025,0.00747,horizontal,104.89,6.36,100000.0
smart_vs_minimax,agent2,20,18,3,0.00018,0.00652,vertical,104.89,6.58,100140.0
smart_vs_minimax,agent2,20,46,3,0.00019,0.00699,horizontal,104.89,6.89,100000.0
smart_vs_minimax,agent2,14,91,3,0.00027,0.00629,horizontal,104.89,6.7,100100.0
smart_vs_minimax,agent2,22,37,3,0.00029,0.00676,diagonal,104.89,6.73,99990.0
smart_vs_minimax,agent2,22,322,3,0.00022,0.00854,horizontal,104.89,6.48,99880.0
smart_vs_minimax,agent2,20,24,3,0.00032,0.01133,horizontal,104.89,6.95,299640.0
smart_vs_minimax,agent2,10,145,3,0.00026,0.00798,horizontal,104.89,6.99,99880.0
smart_vs_minimax,agent2,14,58,3,0.00035,0.00904,horizontal,104.89,6.96,99900.0
smart_vs_minimax,agent2,14,59,3,0.00045,0.01028,horizontal,104.89,6.83,100010.0
smart_vs_minimax,agent2,24,65,3,0.00024,0.00908,diagonal,104.89,5.52,99880.0
smart_vs_minimax,agent2,8,143,3,0.00025,0.00795,horizontal,104.89,7.0,99880.0
smart_vs_minimax,agent2,28,15,3,0.00024,0.01085,diagonal,104.89,3.92,100010.0
smart_vs_minimax,agent2,12,219,3,0.00031,0.01007,diagonal,104.89,6.99,99990.0
smart_vs_minimax,agent2,34,4,3,0.00022,0.00648,diagonal,104.89,3.0,99880.0
smart_vs_minimax,agent2,14,67,3,0.00025,0.01003,horizontal,104.89,6.81,100010.0
smart_vs_minimax,agent2,18,145,3,0.0002,0.00765,diagonal,104.89,6.79,100000.0
smart_vs_minimax,agent2,12,56,3,0.00029,0.00833,horizontal,104.89,6.98,100030.0
smart_vs_minimax,agent2,18,84,3,0.00026,0.00679,diagonal,104.89,6.34,100110.0
smart_vs_minimax,agent2,12,125,3,0.00027,0.01012,horizontal,104.89,6.98,100010.0
smart_vs_minimax,agent2,28,14,3,0.00025,0.0094,horizontal,104.89,3.67,199760.0
smart_vs_minimax,agent2,10,45,3,0.00026,0.00799,horizontal,104.89,6.97,99890.0
smart_vs_minimax,agent2,8,142,3,0.00024,0.00893,horizontal,104.89,6.99,99880.0
smart_vs_minimax,agent2,20,44,3,0.00025,0.00793,diagonal,104.89,6.44,99890.0
smart_vs_minimax,agent2,18,79,3,0.00022,0.00859,diagonal,104.89,6.7,100020.0
smart_vs_minimax,agent2,34,10,3,0.00024,0.00794,diagonal,104.89,2.25,99880.0
smart_vs_minimax,agent2,18,51,3,0.00022,0.00693,diagonal,104.89,6.61,100110.0
smart_vs_minimax,agent2,18,128,3,0.00027,0.01157,diagonal,104.89,6.48,99990.0
smart_vs_minimax,agent1,7,91,3,0.0003,0.00803,horizontal,104.89,7.0,0
smart_vs_minimax,agent2,10,145,3,0.00029,0.0091,horizontal,104.89,6.99,99880.0
smart_vs_minimax,agent2,16,2,3,0.00024,0.00526,vertical,104.89,7.0,100040.0
smart_vs_minimax,agent2,14,29,3,0.00028,0.0074,diagonal,104.89,6.95,100020.0
smart_vs_minimax,agent2,22,16,3,0.00026,0.00839,diagonal,104.89,6.4,100120.0
smart_vs_minimax,agent2,20,45,3,0.00028,0.00772,horizontal,104.89,6.89,99900.0
smart_vs_minimax,agent2,18,144,3,0.0003,0.01176,horizontal,104.89,6.89,99890.0
smart_vs_minimax,agent2,18,36,3,0.00027,0.00843,diagonal,104.89,6.72,100000.0
smart_vs_minimax,agent2,14,87,3,0.00034,0.01068,horizontal,104.89,6.74,99890.0
smart_vs_minimax,agent2,20,2,3,0.00027,0.00566,vertical,104.89,7.0,100040.0
smart_vs_minimax,agent2,20,138,3,0.00023,0.00972,horizontal,104.89,6.63,99990.0
smart_vs_minimax,agent2,18,46,3,0.00035,0.01066,horizontal,104.89,5.7,99990.0
smart_vs_minimax,agent2,14,180,3,0.00026,0.01034,horizontal,104.89,6.91,99880.0
smart_vs_minimax,agent2,10,59,3,0.00027,0.00767,horizontal,104.89,6.98,99890.0
smart_vs_minimax,agent2,8,150,3,0.00025,0.00909,horizontal,104.89,7.0,99880.0
smart_vs_minimax,agent2,30,100,3,0.00026,0.00912,diagonal,104.89,4.67,99890.0
smart_vs_minimax,agent2,16,98,3,0.0003,0.00664,horizontal,104.89,6.74,100100.0
smart_vs_minimax,agent2,20,18,3,0.00019,0.0069,vertical,104.89,6.58,100140.0
smart_vs_minimax,agent2,18,139,3,0.00027,0.01076,vertical,104.89,6.8,100010.0
smart_vs_minimax,agent1,7,141,3,0.0003,0.00947,horizontal,104.89,7.0,0
smart_vs_minimax,agent2,16,26,3,0.00027,0.00751,vertical,104.89,6.95,100030.0
smart_vs_minimax,agent2,8,344,3,0.00026,0.01388,horizontal,104.89,7.0,99880.0
smart_vs_minimax,agent2,20,162,3,0.00019,0.00864,diagonal,104.89,6.38,100000.0
smart_vs_minimax,agent2,14,77,3,0.00029,0.00962,horizontal,104.89,6.85,100010.0
smart_vs_minimax,agent2,12,145,3,0.00023,0.00621,horizontal,104.89,6.9,99990.0
smart_vs_minimax,agent2,18,13,3,0.00027,0.00829,diagonal,104.89,5.8,100020.0
smart_vs_minimax,agent2,8,56,3,0.00024,0.00754,horizontal,104.89,7.0,99880.0
smart_vs_minimax,agent2,24,78,3,0.00025,0.00974,horizontal,104.89,5.97,100110.0
smart_vs_minimax,agent2,8,56,3,0.0003,0.00863,horizontal,104.89,7.0,99880.0
smart_vs_minimax,agent2,20,15,3,0.00031,0.0092,horizontal,104.89,5.89,100230.0
smart_vs_minimax,agent1,7,149,3,0.00029,0.00941,horizontal,104.89,7.0,0
smart_vs_minimax,agent2,16,76,3,0.00025,0.0092,diagonal,104.89,6.45,99990.0
smart_vs_minimax,agent2,14,43,3,0.0002,0.00717,horizontal,104.89,6.87,100010.0
smart_vs_minimax,agent2,16,48,3,0.00025,0.0082,horizontal,104.89,6.84,100040.0
smart_vs_minimax,agent2,18,30,3,0.00023,0.00761,diagonal,104.89,6.64,100140.0
smart_vs_minimax,agent1,7,132,3,0.0003,0.00858,horizontal,104.89,7.0,0
smart_vs_minimax,agent2,24,38,3,0.00024,0.00977,diagonal,104.89,6.84,99890.0
smart_vs_minimax,agent2,24,2,3,0.00026,0.0072,vertical,104.89,6.0,100110.0
smart_vs_minimax,agent2,38,2,3,0.00027,0.00865,horizontal,104.89,1.0,399520.0
smart_vs_minimax,agent2,14,49,3,0.00026,0.00794,horizontal,104.89,6.98,99990.0
smart_vs_minimax,agent2,14,43,3,0.00027,0.00828,horizontal,104.89,6.87,100000.0
smart_vs_minimax,agent2,16,25,3,0.00027,0.007,horizontal,104.89,6.67,100030.0
smart_vs_minimax,agent2,20,27,3,0.00027,0.00805,vertical,104.89,6.3,99880.0
